Company	Website url	Social url	Town	Industry	Main Tier	Sub tier	Date Added
Action Artificial Intelligence Limited	https://www.datalog.co.uk/browse/detail.php/CompanyNumber/09929210/companyname/ACTION+ARTIFICIAL+INTELLIGENCE+LIMITED		Brighton	Management	Worker (A rating)	Skilled Worker	21/10/2020
Action for Children	https://www.actionforchildren.org.uk/		Watford	Social Work	Worker (A rating)	Skilled Worker	04/08/2013
Action for Dolphins	https://www.afd.org.au/contact-afd		London	Others	Worker (A rating)	Skilled Worker	06/02/2019
Action for Humanity Limited	https://actionforhumanityah.org/		Salford	Social Work	Worker (A rating),Worker (A rating),Temporary Worker (A rating)	Intra-company Routes,Skilled Worker,Voluntary Workers	24/03/2021
Action for Social Inclusion Partnership (ASIP)	https://www.govserv.org/GB/London/1502418710070968/Action-for-Social-Inclusion-Partnership		Enfield	Others	Temporary Worker (A rating)	Voluntary Workers	02/07/2018
Action on Disability	https://www.inclusionlondon.org.uk/directory/listing/action-on-disability/		London	Social Work	Worker (A rating)	Skilled Worker	29/04/2021
Action Reconciliation Service for Peace	https://www.actionreconciliation.org/home/		Sidmouth	Others	Temporary Worker (A rating)	Voluntary Workers	31/05/2018
Action Sustainability	https://www.actionsustainability.com/		London	Others	Worker (A rating)	Skilled Worker	23/08/2017
Action Transport Theatre	http://www.actiontransporttheatre.org/		Ellesmere Port	Arts ,Entertainment	Temporary Worker (A rating)	Creative & Sporting	17/03/2020
ActionAid UK	https://r.search.yahoo.com/cbclk2/dWU9RDYxQzE0MTc2NDkzNDJEQSZ1dD0xNjI0Mjk5MzM5NzU0JnVvPTc0MzU0NTkzMzY4NjYwJmx0PTImcz0xJmVzPXM3blVyZk1HUFMuVGhXZlRVcFFObDRZWm5CZWkyQ0FzYk5LT0Y5TGc-/RV=2/RE=1624328140/RO=10/RU=https://www.bing.com/aclick?ld=e8G2u0XrvioVjEmLbcgByawjVUCUyjFRgYTSvkLKQ9Lga01eZ27_K-KiG8ZEj5-Ldc-GRLAGvBTFjHTsXAwNnEgUL0lx4wPyHFsKm-rxszGMna-yGH2TUkrcuCgOLrScHw9_DNuNLZrnAVollQKjfRqSQycmy2PlTQZq1o2VfUEQJtmcHJqBcKmHyYnitge78AwCvYPg&u=aHR0cHMlM2ElMmYlMmZjbGlja3NlcnZlLmRhcnRzZWFyY2gubmV0JTJmbGluayUyZmNsaWNrJTNmbGlkJTNkNDM3MDAwNTEwMTkwMjIyNTQlMjZkc19zX2t3Z2lkJTNkNTg3MDAwMDU1OTIwMjU3MTklMjZkc19hX2NpZCUzZDQwMDkyMjM2MyUyNmRzX2FfY2FpZCUzZDkwMzY0MTQ5MTIlMjZkc19hX2FnaWQlM2Q5NTM4NTIxMTQzMCUyNmRzX2FfbGlkJTNka3dkLTMwODQ4MjMyMzA1NiUyNiUyNmRzX2VfYWRpZCUzZDc0MzU0NTkzMzY4NjYwJTI2ZHNfZV90YXJnZXRfaWQlM2Rrd2QtNzQzNTQ2ODI0NjkyNTQlM2Fsb2MtMTg4JTI2JTI2ZHNfdXJsX3YlM2QyJTI2ZHNfZGVzdF91cmwlM2RodHRwcyUzYSUyZiUyZnd3dy5hY3Rpb25haWQub3JnLnVrJTJmdHJhY2tlcl9yZWRpcmVjdC5hc3AlM2Z1cmx1cmwlM2RodHRwcyUyNTNBJTI1MkYlMjUyRnd3dy5hY3Rpb25haWQub3JnLnVrJTI1MkZjaGFuZ2VsaXZlcyUyNTJGc3BvbnNvci1hLWNoaWxkLTQlMjZ0cmFja2VyX2lkJTNkMSUyNnNyYyUzZHBwYyUyNnV0bV9jb250ZW50JTNkJTI2Z2NsaWQlM2RmYzNkZmU4NGU3ZTAxYmI3NzFlMzllNTQzMGFiNDNkZSUyNmdjbHNyYyUzZDNwLmRzJTI2JTI2dXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkY3BjJTI2dXRtX2NhbXBhaWduJTNkQiUyNTIwJTI1N0MlMjUyMENTJTI1MjAlMjU3QyUyNTIwQnJhbmQlMjUyMCUyNTdDJTI1MjBQdXJlJTI1MjAlMjU3QyUyNTIwVUslMjZ1dG1fdGVybSUzZCUyNTJCYWN0aW9uYWlkJTI2dXRtX2NvbnRlbnQlM2RBQQ&rlid=fc3dfe84e7e01bb771e39e5430ab43de/RK=2/RS=jwyULlB7LDZdwGsk3VZ5MWFoTwY-;_ylc=cnQDMQ--?IG=0ac9ec5412424d3ea500000000677d51		London	Education	Worker (A rating)	Intra-company Routes MP9JT22M3	21/06/2021
ACTIONBROOK SERVICES LTD	https://www.scoot.co.uk/England/Essex/Chelmsford/Chelmsford-Electrical-Ltd-CJZR366.html		South Woodham Ferrers	Construction	Worker (A rating)	Skilled Worker	03/05/2014
Actis LLP	https://www.act.is/		London	Others	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	04/08/2013
Actito UK	https://r.search.yahoo.com/cbclk2/dWU9NzQ5MEYwQTdBMDJBNEFGQiZ1dD0xNjIxMDE2MTM4NTUyJnVvPTc4NTQ2NTA5NDIyOTEyJmx0PTImcz0xJmVzPVNmT28wbm9HUFNfamJaektoZUp6VFFtTlNuVXVYQklxUmtHckxjOXRXdy0t/RV=2/RE=1621044938/RO=10/RU=https://www.bing.com/aclick?ld=e8LiAXtUljV4rucFU8KxbN6jVUCUwVijMJ5VW7-iI-5Y4vYQ--h_WNRze4s8vYf0JMunLLNYitAmWWetR_lkr2U-0iwvmzxzqycs-7ItwGP3FagTzI6FGW6R5KxM5vBAHujJKXV_iIF_mEWmgw0RRU_ChDo7WOOxOfa6Byy85Y2OH0kZi9IjEujkaa3vncd4iimqcxdw&u=aHR0cHMlM2ElMmYlMmZ3d3cub3BvZG8uY28udWslMmZmbGlnaHRzJTJmbG9uZG9uLWxvbmRvbiUyZkxPTiUyZllYVSUyZiUzZm1rdHBvcnRhbCUzZGJpbmclMjZ1dG1faWQlM2RiaV9jbXAtMzI2NDY3MDczX2FkZy0xMjU2NzQyMjMzMTM1Njc3X2FkLTc4NTQ2NTA5NDIyOTEyX2t3ZC03ODU0NjYwOTcwODcwNCUzYWxvYy0xODhfZGV2LWNfZXh0LV9sb2NwaHktMTMzNjAxX210eXBlLWVfbnR3LW8lMjZ1dG1fdGVybSUzZDc4NTQ2NjA5NzA4NzA0JTI2dXRtX2NvbnRlbnQlM2QxMjU2NzQyMjMzMTM1Njc3JTI2bXNjbGtpZCUzZDAxZGJmMWQxMGE3MDFiNDk4YTdiOTE0ZmI0M2ExYWU3JTI2dXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkY3BjJTI2dXRtX2NhbXBhaWduJTNkQi1PLVVLLUZMLUNpdHklMjUyMFBhaXIlMjUyMEV4YWN0JTI1MjBPUkklMjUyMERFUyUyNTIwQUxMJTI1MjBJSS1TRUEtUEMtTA&rlid=01dbf1d10a701b498a7b914fb43a1ae7/RK=2/RS=7fGv40.QRTOePNWFUl8zatWJHuA-;_ylc=cnQDMQ--?IG=0ac4d71a96e448af9700000000acef32		London	Others	Worker (A rating),Worker (A rating)	Skilled Worker,Intra-company Routes	14/05/2021
Activ Social Enterprise Limited	https://reports.ofsted.gov.uk/provider/49/RP905485		London	Education	Worker (A rating)	Skilled Worker	05/03/2018
Activate Learning Education Trust	https://www.alet.org.uk/		Oxford	Education	Worker (A rating)	Skilled Worker	28/07/2021
Activate Performing Arts	https://activateperformingarts.org.uk/		Dorchester	Arts ,Entertainment	Temporary Worker (A rating)	Creative & Sporting PQBKYTW76	14/06/2021
Active	http://www.activeglasgow.com/		Dalry	Management	Temporary Worker (A rating)	Creative & Sporting	04/08/2013
Active Assistance	https://www.activeassistance.com/		Sevenoaks	Social Work	Worker (A rating)	Skilled Worker	02/02/2018
Active Building Centre Ltd	https://www.activebuildingcentre.com/		Swindon	Management	Worker (A rating)	Skilled Worker	30/12/2020
ACTIVE INTERNATIONAL LTD	https://www.activeinternational.co.uk/		LONDON	Administrative and support	Worker (A rating)	Skilled Worker	04/08/2013
Active Pet	https://activepet.co.uk/		Coleshill	Others	Worker (A rating)	Skilled Worker	07/11/2017
Active Remedial Solutions Ltd	http://www.activeremedial.com/		Leicester	Wholesale & Retail	Worker (A rating)	Skilled Worker	24/01/2014
Active Securities Ltd	https://www.activesecurities.com/		London	Others	Worker (A rating)	Skilled Worker	07/01/2014
ACTIVE SILICON LIMITED	https://www.activesilicon.com/		IVER HEATH	Manufacturing	Worker (A rating)	Skilled Worker	27/12/2018
Active Wear Ltd	https://r.search.yahoo.com/cbclk2/dWU9QjQxMjA0NDJEOERBNEM3RSZ1dD0xNjIxMzYxNzQxODc2JnVvPTc1NjYwMjY1OTI1ODMzJmx0PTImcz0xJmVzPUI3Znk0V3dHUFM4czd0RzlHcG05UUg3VnFkWHdPWnNhUm5LeExPRkQ-/RV=2/RE=1621390542/RO=10/RU=https://www.bing.com/aclick?ld=e823jXh_hmyHeo2rjf9RyYKTVUCUyz5rua40wC9jmrTj-uPG25N_zBOCaS7a5ppEEGxMhJuxt7MhIQAshKexPPJ9Zxhye6Pxn8PG-UEJsEKY3zKOiSzWmEeNVCrrwcbqb8DhQZWh_ZMwbyLRsUTdoMWHudMaxcQXdvK3WA9-HQ5em67DL4oHqd2rTgHfvYf001hzU0DA&u=aHR0cHMlM2ElMmYlMmZjbGlja3NlcnZlLmRhcnRzZWFyY2gubmV0JTJmbGluayUyZmNsaWNrJTNmbGlkJTNkNDM3MDAwNDk2MDc1MzA5MDMlMjZkc19zX2t3Z2lkJTNkNTg3MDAwMDU0Mzc2NDQ5MzclMjZkc19hX2NpZCUzZDU5MzI1NzU5NyUyNmRzX2FfY2FpZCUzZDExNTU5MzQwOTM1JTI2ZHNfYV9hZ2lkJTNkMTIxMTUzMjIxMzA4JTI2ZHNfYV9saWQlM2Rrd2QtMzk4MTAwNzM4MTg1JTI2JTI2ZHNfZV9hZGlkJTNkNzU2NjAyNjU5MjU4MzMlMjZkc19lX3RhcmdldF9pZCUzZGt3ZC03NTY2MDQzNDI2NDc1NSUzYWxvYy0xODglMjYlMjZkc191cmxfdiUzZDIlMjZkc19kZXN0X3VybCUzZGh0dHBzJTNhJTJmJTJmc3R5bGUuZmFibGV0aWNzLmNvLnVrJTJmZG1nJTJmNzQyMTlCJTNmdXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkc2VhcmNoX25vbmJyYW5kZWQlMjZ1dG1fY2FtcGFpZ24lM2RVS19GTF9OQl9BY3RpdmVfTW9kJTI2cGNvZGUlM2REU0NJRF83MTcwMDAwMDA1OTY1MjkyOSUyNnBsYWJlbCUzZFVLX0ZMX05CX0FjdGl2ZV9Nb2QlMjZzY29kZSUzZERTQUdJRF81ODcwMDAwNTQzNzY0NDkzNyUyNnNsYWJlbCUzZGFjdGl2ZXdlYXIlMmItJTJic3BvcnRzJTJiLSUyYm1vZCUyNmNjb2RlJTNkRFNLV0lEX3A0OTYwNzUzMDkwMyUyNnN1YmNoYW5uZWwlM2RNSUNST1NPRlQlMjZrZXl3b3JkJTNkJTI1MkJhY3RpdmV3ZWFyJTJiJTI1MkJzcG9ydCUyNmFpZCUzZDc1NjYwMjY1OTI1ODMzJTI2Z2NsaWQlM2QzZmRlMWM3MjVjZDYxNDM3YWM4NzdjZDY1ODk4N2RlNCUyNmdjbHNyYyUzZDNwLmRzJTI2ZHNfcmwlM2QxMjc3MzYzJTI2bXNjbGtpZCUzZDNmZGUxYzcyNWNkNjE0MzdhYzg3N2NkNjU4OTg3ZGU0JTI2dXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkY3BjJTI2dXRtX2NhbXBhaWduJTNkVUtfRkxfTkJfQWN0aXZlX01vZCUyNnV0bV90ZXJtJTNkJTI1MkJhY3RpdmV3ZWFyJTI1MjAlMjUyQnNwb3J0JTI2dXRtX2NvbnRlbnQlM2RhY3RpdmV3ZWFyJTI1MjAtJTI1MjBzcG9ydHMlMjUyMC0lMjUyMG1vZA&rlid=3fde1c725cd61437ac877cd658987de4/RK=2/RS=3m1McQa0ki7L9RQ_yDRdiLDkO78-;_ylc=cnQDMQ--?IG=0ac4d7d564f5496c8c000000009d08d1		Maidstone	Manufacturing	Worker (A rating)	Skilled Worker	18/05/2021
Active Webdezign Ltd	https://www.webdezign.co.uk/		London	Computer Programming	Worker (A rating)	Skilled Worker	04/08/2013
ActiveDocs UK Limited	https://www.activedocs.com/contact/		London	Management	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	02/11/2017
ActiveIS Limited	http://activeis.net/		London	Computer Programming	Worker (A rating)	Skilled Worker	04/08/2013
ActiveOps PLC	http://activeis.net/		London	Computer Programming	Worker (A rating)	Skilled Worker	04/08/2013
ActiveViam Ltd	https://activeviam.com/en/about-us/company		London	Software Publishing	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	23/10/2018
Activision Europe, Limited	http://www.checkcompany.co.uk/company/04707223/ACTIVISION-EUROPE,-LIMITED		Birmingham	Management	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	30/12/2020
ACTIVTRADES	https://www.activtrades.com/en/		LONDON	Finance,Insurance	Worker (A rating)	Skilled Worker	04/08/2013
Activus Limited	https://www.cegedim-insurance.com/en-EN/Pages/default.aspx		Bristol	Management	Worker (A rating)	Skilled Worker	04/08/2013
Acton Finishing Limited	https://acton-finishing.co.uk/		Coventry	Manufacturing	Worker (A rating)	Skilled Worker	05/09/2014
ACTON GREENERY LIMITED	https://www.dnb.com/business-directory/company-profiles.acton_greenery_limited.a06777c1bc86714620324608070b10df.html		London	Wholesale & Retail	Worker (A rating)	Skilled Worker	12/10/2021
Acton Muslim Welfare Association	https://nearestmosque.com/uk/london/acton-muslim-welfare-association		London	Others	Temporary Worker (A rating),Worker (A rating)	Religious Worker, T2 Minister of Religion	04/08/2013
ACTS COMMUNITY CHURCH	https://www.actscommunitychurch.co.uk/		TYLORSTOWN	Social Work	Temporary Worker (A rating)	Voluntary Workers	25/10/2013
Acts London	http://www.act.london/		London	Others	Worker (A rating)	T2 Minister of Religion	30/12/2020
Actual Experience Plc	https://www.actual-experience.com/		Bath	Computer Programming	Worker (A rating)	Skilled Worker	04/08/2017
Acturis Ltd	https://www.acturis.com/		London	Computer Programming	Worker (A rating)	Skilled Worker	04/08/2013
Acuant UK Limited	https://www.acuant.com/		Manchester	Computer Programming	Worker (A rating)	Skilled Worker	08/10/2021
Acu-Flow Limited (t/a Nebu~Flow)	https://nebuflow.com/		Glasgow	Others	Worker (A rating)	Skilled Worker	17/11/2020
Acuiti Labs Limited	https://www.acuitilabs.co.uk/about-us/		London	Computer Programming	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	11/04/2018
ACUITY KNOWLEDGE PARTNERS (UK) LIMITED	https://www.acuitykp.com/		London	Management	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	06/02/2020
Acuity Solutions Ltd	https://www.acuitysolutions.co.uk/		London	Others	Worker (A rating)	Skilled Worker	13/09/2021
ACUK Limited	https://www.companysearchesmadesimple.com/company/uk/12963994/acuk-limited/		London	Administrative and support	Worker (A rating)	Skilled Worker	24/09/2021
Acuma Solutions Limited	https://www.acuma.co.uk/		Stockport	Computer Programming	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	04/08/2013
Acumed Ltd	https://gb.kompass.com/c/acumed-ltd/gb99057319/		Andover	Wholesale & Retail	Worker (A rating)	Skilled Worker	09/10/2018
Acumen Commercial Insights LTD	https://www.acumenci.com/		Richmond upon Thames	Management	Worker (A rating)	Skilled Worker	04/08/2013
Acumen Field Limited	https://www.acumenfieldwork.com/services/qualitative-fieldwork/		Stockport	Others	Worker (A rating)	Skilled Worker ND143VVG0	10/06/2021
Acumen Inc	https://www.acumensolutions.com/		London	Others	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	27/06/2018
Acumen Solutions UK Limited	https://www.acumensolutions.com/		London	Architecture	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	22/11/2014
ACUPAY SYSTEM LLC	http://www.acupay.com/		LONDON	Others	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	17/09/2014
ACUPRO CLINIC	https://r.search.yahoo.com/cbclk2/dWU9NjhFNkM4RjZDOUYxNDU5MyZ1dD0xNjEzMzkzNTY3OTM1JnVvPTg0NTkzOTIxODM4NDY4Jmx0PTImcz0xJmVzPWQxVlA5VE1HUFM4dVZVMU1JR3B4TjRrSVFOcnEyR2g5WERRY0ttME4-/RV=2/RE=1613422368/RO=10/RU=https://www.bing.com/aclick?ld=e8Xat0C7TDnPFgxthbXE5_5zVUCUyUU7tCjzJsQl23utvw5BvY112j2r3DM36vijI28NguWckV2XW-q__KRACiJJO56p3Jjy1q1bx04zghl_4nn34_eGRzkUSmvf0f8iQTUDig_BBVi-eSbTs9ptBoE307j2qyf__BvxDn7_aQ7DKhRSkv2kCXgHk38HC9i1dJ8Jei-Q&u=aHR0cHMlM2ElMmYlMmZ1ay5zZWVrd2ViLmNvbSUyZndzJTNmcSUzZHByaXZhdGUlMjUyMHRoZXJhcHklMjUyMGNsaW5pYyUyNTIwbG9uZG9uJTI2YXNpZCUzZHN3X3VrX2JhXzAxJTI2ZGUlM2RjJTI2YWMlM2QxMjMwOSUyNmNpZCUzZDQwNzAyNDE0OCUyNmFpZCUzZDEzNTM0OTkzMTYwNDUzOTclMjZraWQlM2Rrd2QtODQ1OTM5Nzc3NTgwMTAlM2Fsb2MtMTg4JTI2bG9jYWxlJTNkZW5fR0IlMjZtc2Nsa2lkJTNkZjYzOTkyN2ZjOWJiMWI1YzRhOWFmMjU1YTcxYjc1ZmM&rlid=f639927fc9bb1b5c4a9af255a71b75fc/RK=2/RS=UM7M3K7RAo5cPR2Yup_Oy.DJxvQ-;_ylc=cnQDMQ--?IG=0ac9eb2c3e454ab1a3000000004fb7b1		London	Social Work	Worker (A rating)	Skilled Worker	15/02/2021
Acurable Ltd	https://acurable.com/		London	Scientific Research	Worker (A rating)	Skilled Worker	20/09/2018
Acute Art Limited	https://opencorporates.com/companies/gb/10384640		Horsforth	Others	Worker (A rating)	Skilled Worker	14/08/2018
Acuutech Limited	https://www.acuutech.com/contact-us/		Loughton,	Others	Worker (A rating)	Skilled Worker	25/04/2019
Acuvate Software Ltd	https://acuvate.com/		Slough	Computer Programming	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	04/08/2013
Acxel Tech Limited	https://www.cambridgesciencepark.co.uk/company-directory/acxel-tech-ltd/		Cambridge	Scientific Research	Worker (A rating)	Skilled Worker	15/10/2018
Acxiom Limited	https://www.acxiom.co.uk/about-acxiom/contact-us/		London	IT,Telecommunication	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	13/02/2014
AD Data Analytics Ltd	https://ad-dataanalytics.co.uk/		Peterborough	Computer Programming	Worker (A rating)	Skilled Worker	16/09/2021
Ad idem Consulting Limited	https://www.adidemconsulting.co.uk/		London	Administrative and support	Worker (A rating)	Skilled Worker	14/10/2021
AD Security Solutions Ltd	about:///		Northolt	Security	Worker (A rating)	Skilled Worker	29/07/2021
Ad Systems UK Ltd	https://www.ads-europe.co.uk/		Blackpool	Manufacturing	Worker (A rating)	Skilled Worker	14/09/2020
AD Technologies Ltd	http://adtechnologies.co.uk/		Reading	Others	Worker (A rating)	Skilled Worker	11/01/2019
Ada Associates UK Ltd	https://www.linkedin.com/company/ada-associates-uk-limited		Edmonton	Legal	Worker (A rating)	Skilled Worker	03/05/2014
Ada Digital Health Ltd	https://www.cqc.org.uk/location/1-3056977341		London	Social Work	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	16/11/2017
Adada Ltd T/A Adada Care Services	https://www.adadacareservices.co.uk/		Chester	Others	Worker (A rating)	Skilled Worker	24/05/2021
ADAM Architecture Ltd	https://www.adamarchitecture.com/		Winchester	Architecture	Worker (A rating)	Skilled Worker	14/11/2016
ADAM Asset Management Limited	https://uk.globaldatabase.com/company/adam-asset-management-limited		London	Real estate	Worker (A rating)	Skilled Worker	21/12/2018
Adam Bernard Solicitors	https://adambernards.co.uk/		London	Legal	Worker (A rating)	Skilled Worker	04/08/2013
Adam Mosque & Dawah Academy	https://www.mosquedirectory.co.uk/mosques/england/west-midlands/birmingham/sparkbrook/Adam-Mosque-&-Dawah-Academy/3823		Birmingham	Religious	Temporary Worker (A rating),Temporary Worker (A rating)	Religious Worker,Voluntary Workers	19/04/2021
Adam Renovations Ltd	https://adamrenovationsltd.co.uk/		London	Construction	Worker (A rating)	Skilled Worker	30/12/2020
Adam Smith International Limited	https://www.adamsmithinternational.com/		London	Management	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	04/08/2013
Adam Spiegel Productions Ltd	https://adamspiegel.com/		London	Arts ,Entertainment	Temporary Worker (A rating)	Creative & Sporting	05/09/2015
Adams & Moore Limited	https://www.adamsandmoore.co.uk/		Dartford	Legal	Worker (A rating)	Skilled Worker	04/08/2013
Adams Academy Inc Ltd	https://r.search.yahoo.com/cbclk2/dWU9RjQ5RjJGNkI3RDU2NDRCNSZ1dD0xNjEzMzkzNTcwOTQ3JnVvPTgyODA3MjExODQyNjYxJmx0PTImcz0xJmVzPVRmeU1fSThHUFMuYWVQcmd5X3VXbHZSU3VUOXhFY2lvLmloVWI4RGY-/RV=2/RE=1613422371/RO=10/RU=https://www.bing.com/aclick?ld=e848vkNnRRCjREZTiyknYMSzVUCUwWGof6wrAByGvunZNs9C0aJmX6boix5nBUfm4urDulj6fgxMcx-nX7nmiJY1IRmfLsise_5f5a68lF4kztD30x3nwfy1yhvbBsK4U8x-VvuXinCwRW-9FaFzlgqlMuFkhMTlg1Hf2kvUCmF_tzOGUk5mD-bPAAfLMPvfrSlobjJg&u=aHR0cHMlM2ElMmYlMmZ3d3cuYWRhbXNhY2FkZW15LmNvbSUyZiUzZm1zY2xraWQlM2Q3YWI0OWM4ZGUzZGQxNjgzYzViMmZjYTc4ZDdlYmIzZSUyNnV0bV9zb3VyY2UlM2RiaW5nJTI2dXRtX21lZGl1bSUzZGNwYyUyNnV0bV9jYW1wYWlnbiUzZFNlYXJjaCUyNTIwLSUyNTIwQnJhbmQlMjUyMFRlcm0lMjZ1dG1fdGVybSUzZGFkYW1zJTI1MjBhY2FkZW15JTI2dXRtX2NvbnRlbnQlM2RBZGFtcyUyNTIwQWNhZGVteQ&rlid=7ab49c8de3dd1683c5b2fca78d7ebb3e/RK=2/RS=gpu8LAqx7jIvl9j6HYqx9ceCAkc-;_ylc=cnQDMQ--?IG=0ac4d7e022944a6f8e000000000db119		Aldgate	Education	Worker (A rating)	Skilled Worker	15/02/2021
ADAMS CARE LTD	https://www.nhs.uk/Services/Trusts/Overview/DefaultView.aspx?id=108652		Chingford	Social Work	Worker (A rating)	Skilled Worker	12/08/2020
Adams Cash & Carry Limited	https://gb.kompass.com/c/adams-cash-carry-ltd/gb03015436/		Peterborough	Others	Worker (A rating)	Skilled Worker	19/04/2021
Adams Gold Limited	https://www.theweddingplanner.co.uk/company_649.htm		London	Manufacturing	Worker (A rating)	Skilled Worker	03/05/2014
Adams' Grammar School	https://www.adamsgs.uk/		Newport	Others	Temporary Worker (A rating)	Voluntary Workers	04/08/2013
Adamson Associates (International) Ltd	https://find-an-architect.architecture.com/ArchitectPractices/Adamson-Associates-International-Limited/Adamson-Associates-International-Limited.aspx		London	Administrative and support	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	04/08/2013
Adaptate Biotherapeutics Limited	https://www.adaptate.com/		London	Scientific Research	Worker (A rating)	Skilled Worker	30/12/2020
Adaptimmune Limited	http://www.adaptimmune.com/		Abingdon	Scientific Research	Worker (A rating)	Skilled Worker	14/05/2014
Adaptive Financial Consulting Ltd	https://weareadaptive.com/		London	Computer Programming	Worker (A rating)	Skilled Worker	03/02/2015
Adaptix Ltd	https://www.adaptiximaging.com/		Oxford	Scientific Research	Worker (A rating)	Skilled Worker	01/07/2016
Adara Healthcare Limited	https://www.adarahealthcare.co.uk/		Northampton	Social Work	Worker (A rating)	Skilled Worker	08/10/2021
Adarga Limited	https://www.checkcompany.co.uk/company/07427531/ZF-ACQUISITIONS-LIMITED		London	Management	Worker (A rating)	Skilled Worker	28/08/2019
Adarma Limited	https://www.adarma.com/		Edinburgh	Computer Programming	Worker (A rating)	Skilled Worker	21/11/2019
